City,Name,Cuisine,Neighborhood,Address,Website,Lat,Lon,Place_ID,Google_Maps_URL,Google_Name
Jacksonville,Midtown Table,Contemporary Italian,Baymeadows,"5016 Gate Pkwy #6, Jacksonville, FL 32256, USA",http://midtowntable.com/,30.245593699999997,-81.53621600000001,ChIJAWgWLADL5YgRMGm8e84zD-A,https://maps.google.com/?cid=16145180151078742320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Midtown Table
Jacksonville,Matthew's Restaurant,Contemporary European,Jacksonville,"2107 Hendricks Ave, Jacksonville, FL 32207, USA",http://www.matthewsrestaurant.com/,30.3039563,-81.6522607,ChIJzVGt0au35YgRRAe617X1B7c,https://maps.google.com/?cid=13188780195134965572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Matthew's Restaurant
Jacksonville,Rue Saint-Marc,Contemporary European,Jacksonville,"2103 San Marco Blvd, Jacksonville, FL 32207, USA",http://ruesaintmarc.com/,30.303830499999997,-81.65268789999999,ChIJg6DM2au35YgRw6G-lw3oAIE,https://maps.google.com/?cid=9295684775970775491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Rue Saint Marc
Kansas City,Pierpont's at Union Station,Steakhouse,Crossroads / Freight District / Boulevard,"30 W Pershing Rd, Kansas City, MO 64108, USA",https://www.pierponts.com/,39.0850273,-94.5849205,ChIJxbu2nD_wwIcRp1jUF0d0zw8,https://maps.google.com/?cid=1139257079439317159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pierpont's at Union Station
Kansas City,Story,Modern European,Prairie Village,"3931 W 69th Terrace, Prairie Village, KS 66208, USA",http://www.storykc.com/,39.002052,-94.6312511,ChIJC3r8WpbuwIcRkFSAWF2cBmI,https://maps.google.com/?cid=7063504990307898512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Story Restaurant
Kansas City,Room 39 - Midtown,Farm-to-table,Kansas City,"1719 W 39th St, Kansas City, MO 64111, USA",http://www.rm39.com/,39.0571096,-94.6059101,ChIJu5DhjCzuwIcRQ2rCFQaF7S4,https://maps.google.com/?cid=3381505156406471235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Room 39
Kansas City,JJ's Restaurant,American,Plaza / Brookside,"4810 Roanoke Pkwy, Kansas City, MO 64112, USA",https://jjsrestaurantkc.com/,39.0405106,-94.5976974,ChIJi_qffrbvwIcRYJ9RR9bvWjk,https://maps.google.com/?cid=4132879311664422752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,JJ's Restaurant
Las Vegas,Nobu - Caesars Palace Las Vegas,Japanese,Caesars Palace,"3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA",https://www.caesars.com/caesars-palace/restaurants/nobu?utm_campaign=gmb&utm_source=goolge&utm_medium=local&utm_term=CLV18&utm_content=restaurant&y_source=1_NDM2Njg3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,36.116848999999995,-115.17530989999999,ChIJAXK2ZzvEyIAR2ZN4cdxmSjQ,https://maps.google.com/?cid=3767937135231407065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nobu Restaurant Las Vegas
Las Vegas,Hell's Kitchen - Caesars Palace Las Vegas,American,Caesars Palace,"3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA",https://www.caesars.com/caesars-palace/restaurants/gordon-ramsay-hells-kitchen?utm_campaign=gmb&utm_source=goolge&utm_medium=local&utm_term=CLV101&utm_content=restaurant&y_source=1_ODkwODg0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,36.1157296,-115.17323209999999,ChIJj_wiEzvEyIARS5qTRmnig3Y,https://maps.google.com/?cid=8539918260208114251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gordon Ramsay Hell's Kitchen
Las Vegas,Vanderpump à Paris,French American,Paris Hotel and Casino,"3655 S Las Vegas Blvd, Las Vegas, NV 89109, USA",https://www.caesars.com/paris-las-vegas/restaurants/vanderpump-a-paris?utm_campaign=gmb&utm_source=goolge&utm_medium=local&utm_term=PLV64&utm_content=restaurant&y_source=1_MzQ5MjUzNDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,36.112292599999996,-115.1707358,ChIJ0c1w6A_FyIARqVIxZ8KnpLo,https://maps.google.com/?cid=13449058840631923369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vanderpump à Paris
Las Vegas,Top of the World Steakhouse - The STRAT Hotel Casino & Tower,Steakhouse,The STRAT Hotel & Casino,"2000 Las Vegas Blvd S, Las Vegas, NV 89104, USA",https://www.thestrat.com/restaurants/top-of-the-world?utm_source=gmb&utm_medium=yext,36.1474451,-115.15568859999999,ChIJEbZyKojDyIARhuyL6Pr0OJs,https://maps.google.com/?cid=11184959033055112326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Top of the World
Las Vegas,Esther's Kitchen,Italian,Downtown,"1131 S Main St, Las Vegas, NV 89104, USA",https://www.estherslv.com/,36.1576619,-115.15338249999999,ChIJ44w1UIXDyIAR4Gj6uVkFoPY,https://maps.google.com/?cid=17771210012534401248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Esther's Kitchen
Las Vegas,Momofuku Las Vegas,American,The Strip,"Boulevard Tower, 3708 Las Vegas Blvd S Level 2, Las Vegas, NV 89109, USA",https://cosmopolitanlasvegas.mgmresorts.com/en/restaurants/momofuku.html,36.1101282,-115.17414029999999,ChIJr5_NOTrEyIARarIe98SXxdw,https://maps.google.com/?cid=15908288130971513450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Momofuku
Las Vegas,Delilah – NYE at Wynn Las Vegas,American,The Strip,"3131 Las Vegas Blvd S, Las Vegas, NV 89109, USA",https://www.wynnlasvegas.com/dining/fine-dining/delilah,36.1271069,-115.16483029999999,ChIJjSAO-VPFyIAR1QgW-gGDEFU,https://maps.google.com/?cid=6129543137365199061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Delilah
Las Vegas,Harlo Steakhouse & Bar,Steakhouse,Summerlin,"1720 Festival Plaza Dr, Las Vegas, NV 89135, USA",https://www.harlosteak.com/,36.152886099999996,-115.33316939999997,ChIJg1V4DhG_yIARpWmLqwL00NA,https://maps.google.com/?cid=15046794647349979557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Harlo Steakhouse & Bar
Las Vegas,La Strega,Italian,Spring Valley,"3555 S Town Center Dr Ste 105, Las Vegas, NV 89135, USA",https://www.lastregalv.com/,36.1248532,-115.32519669999999,ChIJq6r6_SO_yIARgWd5CR3H1Og,https://maps.google.com/?cid=16777253439388870529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Strega
Los Angeles,Dunsmoor,American,Eagle Rock,"3501 Eagle Rock Blvd, Los Angeles, CA 90065, USA",https://www.dunsmoor.la/,34.1159968,-118.2359552,ChIJQxbwUsHBwoARqt0NKxponhU,https://maps.google.com/?cid=1557796982717537706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Dunsmoor
Los Angeles,Gwen,Contemporary American,Hollywood,"6600 Sunset Blvd, Los Angeles, CA 90028, USA",http://gwenla.com/,34.097749,-118.33342800000001,ChIJLz5MuTq_woARNr7ORKQW7-4,https://maps.google.com/?cid=17217004795245542966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gwen
Los Angeles,Camélia,French / Japanese,Arts District,"1850 Industrial St, Los Angeles, CA 90021, USA",https://cameliadtla.com/,34.035574,-118.2325904,ChIJp01x8r7HwoARHdyVH9NySTs,https://maps.google.com/?cid=4272071972631206941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Camelia
Los Angeles,Loreto,Mexican,Atwater Village,"1991 Blake Ave, Los Angeles, CA 90039, USA",http://loreto.la/,34.1011188,-118.2438706,ChIJFwh6fX3HwoARr9fhEj7PDPs,https://maps.google.com/?cid=18090061668752152495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Loreto
Los Angeles,Majordōmo,American,Downtown,"1725 Naud St, Los Angeles, CA 90012, USA",http://www.majordomo.la/,34.0690822,-118.2261672,ChIJJxloG2HGwoARrnxMRe2L_ik,https://maps.google.com/?cid=3026009850825702574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Majordomo
Los Angeles,Meteora,Californian,Hollywood,"6703 Melrose Ave, Los Angeles, CA 90038, USA",http://meteora.la/,34.083708099999996,-118.3399396,ChIJ9-5CroC5woARfbFyVsudp1c,https://maps.google.com/?cid=6316190499064689021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Meteora
Los Angeles,chi SPACCA,Italian,Hollywood,"6610 Melrose Ave, Los Angeles, CA 90038, USA",http://www.chispacca.com/,34.0832749,-118.3390866,ChIJwbQBbdO4woARHT4khoXPnok,https://maps.google.com/?cid=9916591601904533021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chi Spacca
Los Angeles,Ronan,Pizzeria,West Hollywood,"7315 Melrose Ave, Los Angeles, CA 90046, USA",http://ronanla.com/,34.0837054,-118.3492464,ChIJu4wpBcm_woARVYpXzbD6yaU,https://maps.google.com/?cid=11946355123843205717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ronan
Los Angeles,Steak 48 - Beverly Hills,Steakhouse,Beverly Hills,"9680 Wilshire Blvd, Beverly Hills, CA 90212, USA",https://www.steak48.com/steakhouses/beverly-hills/?utm_source=google&utm_medium=organic&utm_campaign=gmb,34.0667408,-118.4055074,ChIJh4FxWzq7woARjU9yUObKUps,https://maps.google.com/?cid=11192231114510061453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Steak 48
Los Angeles,Delilah - Los Angeles,American,West Hollywood,"7969 Santa Monica Blvd, West Hollywood, CA 90046, USA",https://www.delilahrestaurants.com/location/los-angeles,34.0910654,-118.36358169999998,ChIJ69Av2MW-woAR5SEPrdq91mo,https://maps.google.com/?cid=7698549359940411877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Delilah Los Angeles
Los Angeles,Super Peach,Asian,Century City,"10250 Santa Monica Blvd, Los Angeles, CA 90067, USA",https://www.momofuku.com/restaurants/super-peach,34.059054599999996,-118.42014959999997,ChIJzxlgJAC7woARYI_za6cZ3f0,https://maps.google.com/?cid=18292805468310179680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Super Peach
